Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
153,flat,grooves,white,no,foul,descending,close,narrow,pink,tapering,missing,smooth,scaly,yellow,yellow,partial,white,two,flaring,brown,scattered,woods,poisonous,9.168706409583423,14.256303810990453
741,bell,scaly,red,no,musty,free,crowded,broad,chocolate,tapering,cup,fibrous,smooth,buff,orange,universal,white,one,pendant,buff,abundant,paths,edible,7.580984651945661,19.803140129336235
903,conical,scaly,green,yes,none,attached,distant,narrow,black,enlarging,club,silky,silky,orange,buff,partial,orange,none,large,black,numerous,leaves,poisonous,8.234762314897637,1.3968988959806663
1125,sunken,grooves,yellow,no,creosote,notched,crowded,broad,orange,enlarging,missing,silky,fibrous,cinnamon,yellow,partial,orange,two,flaring,purple,abundant,urban,poisonous,9.091393417272505,10.850096498055477
602,convex,scaly,green,no,spicy,free,close,narrow,black,enlarging,rooted,fibrous,scaly,cinnamon,orange,partial,white,two,flaring,white,abundant,grasses,poisonous,12.530972742878582,24.08579935918789
1153,sunken,fibrous,white,no,pungent,notched,close,narrow,buff,enlarging,cup,fibrous,silky,gray,red,partial,white,two,sheathing,green,abundant,woods,poisonous,4.882746833460811,2.723651342198059
245,convex,grooves,pink,no,pungent,notched,close,narrow,pink,enlarging,rooted,scaly,silky,buff,cinnamon,partial,yellow,one,large,black,clustered,urban,poisonous,3.925850493094975,9.823764643626792
235,conical,grooves,buff,no,fishy,notched,distant,broad,buff,enlarging,rhizomorphs,smooth,scaly,cinnamon,orange,universal,yellow,none,sheathing,black,scattered,waste,poisonous,12.1844107191016,2.1546423369515053
1092,sunken,scaly,red,no,foul,free,distant,broad,orange,enlarging,rooted,fibrous,scaly,white,buff,partial,brown,two,flaring,white,abundant,urban,poisonous,12.626254799717158,5.1190252331105865
499,sunken,fibrous,white,no,none,free,distant,narrow,green,tapering,rhizomorphs,scaly,smooth,white,cinnamon,universal,white,one,sheathing,purple,solitary,leaves,poisonous,6.877028707195431,19.6574637202116
302,convex,smooth,yellow,yes,fishy,notched,crowded,narrow,pink,enlarging,rhizomorphs,fibrous,scaly,pink,white,universal,brown,none,sheathing,buff,scattered,grasses,poisonous,8.371891988889011,24.196863539947365
1152,flat,fibrous,red,no,spicy,attached,crowded,narrow,purple,enlarging,rhizomorphs,scaly,silky,yellow,white,partial,white,two,flaring,orange,solitary,waste,poisonous,5.155430579496601,22.57580006103781
194,convex,grooves,pink,yes,musty,descending,crowded,narrow,green,enlarging,equal,scaly,smooth,orange,white,partial,orange,none,sheathing,purple,numerous,leaves,poisonous,10.354816501100249,6.0845621040787154
253,conical,fibrous,green,yes,pungent,notched,close,broad,green,tapering,club,smooth,smooth,gray,pink,universal,brown,none,cobwebby,orange,abundant,grasses,poisonous,2.755057084850426,12.86158029872124
455,bell,smooth,green,no,creosote,attached,close,broad,white,tapering,cup,fibrous,scaly,white,white,universal,white,none,flaring,orange,several,waste,edible,5.006198406184783,2.5259020501662754
464,sunken,smooth,gray,yes,anise,attached,close,narrow,orange,enlarging,bulbous,silky,fibrous,buff,yellow,universal,brown,none,sheathing,white,scattered,waste,edible,12.92692233068425,13.500621133773196
327,sunken,scaly,gray,yes,foul,free,distant,narrow,buff,tapering,cup,scaly,fibrous,gray,pink,partial,white,one,flaring,white,abundant,meadows,poisonous,8.248369336594479,17.363862061681647
1147,sunken,smooth,buff,no,foul,notched,distant,narrow,orange,tapering,rhizomorphs,fibrous,fibrous,buff,brown,partial,white,none,sheathing,purple,solitary,woods,poisonous,9.273317565170943,1.65120602901611
870,flat,fibrous,white,yes,spicy,free,crowded,broad,pink,enlarging,missing,fibrous,scaly,brown,red,partial,brown,one,evanescent,brown,several,leaves,poisonous,4.0225565743014045,21.81628367056008
997,flat,grooves,buff,no,musty,notched,distant,broad,orange,enlarging,cup,silky,smooth,red,cinnamon,partial,orange,two,zone,green,solitary,urban,poisonous,4.670129250086614,4.52318434745884
938,sunken,scaly,pink,no,foul,attached,crowded,narrow,orange,tapering,club,scaly,silky,orange,white,universal,brown,one,zone,black,clustered,urban,edible,14.455202135571676,20.542013014730863
789,flat,grooves,pink,yes,creosote,free,close,narrow,white,enlarging,club,scaly,silky,brown,pink,universal,yellow,two,sheathing,orange,scattered,paths,poisonous,11.697375233864207,21.26322234312128
122,bell,smooth,green,yes,creosote,free,crowded,broad,pink,tapering,equal,smooth,scaly,cinnamon,cinnamon,universal,white,two,sheathing,purple,solitary,waste,poisonous,3.938607025034788,1.9306816859915048
679,flat,scaly,pink,yes,foul,descending,crowded,broad,buff,tapering,bulbous,silky,silky,pink,buff,universal,white,none,pendant,purple,several,woods,edible,12.384725125944248,23.24718751167548
100,convex,smooth,purple,yes,spicy,free,crowded,narrow,black,tapering,cup,smooth,silky,white,white,universal,white,one,large,chocolate,numerous,urban,poisonous,6.241549195851479,4.076507378132783
1228,conical,grooves,pink,yes,creosote,attached,crowded,broad,gray,enlarging,club,silky,fibrous,pink,pink,universal,yellow,two,none,yellow,scattered,paths,poisonous,6.1001906004996105,6.711500175131854
142,conical,fibrous,yellow,yes,musty,descending,close,broad,pink,tapering,club,silky,silky,pink,gray,partial,yellow,none,zone,black,clustered,urban,edible,10.732906549820813,19.427504645590723
165,sunken,scaly,buff,yes,foul,free,distant,broad,pink,enlarging,rooted,fibrous,silky,pink,cinnamon,universal,orange,two,large,green,scattered,leaves,poisonous,6.146856244259835,20.966022567621277
5,convex,smooth,pink,no,almond,descending,distant,narrow,gray,enlarging,missing,smooth,smooth,yellow,orange,partial,yellow,none,sheathing,green,several,grasses,edible,14.358604210490409,5.33659827705738
79,convex,grooves,pink,yes,musty,free,distant,broad,gray,enlarging,rooted,fibrous,scaly,buff,red,universal,white,one,sheathing,black,scattered,woods,poisonous,8.874818242983572,3.8529241235684335
885,sunken,scaly,purple,no,anise,notched,crowded,broad,white,enlarging,rhizomorphs,scaly,scaly,gray,pink,partial,yellow,two,cobwebby,brown,scattered,leaves,poisonous,14.25809688243758,17.309016064120392
284,sunken,smooth,red,no,musty,free,distant,narrow,orange,enlarging,bulbous,fibrous,silky,brown,buff,universal,brown,two,zone,black,several,grasses,poisonous,2.087353130256977,23.100193923301777
1185,sunken,grooves,brown,yes,fishy,free,crowded,broad,brown,enlarging,cup,scaly,silky,gray,buff,universal,white,two,evanescent,black,numerous,waste,edible,2.4620442682500365,17.800032694105866
407,flat,fibrous,green,no,fishy,attached,distant,broad,gray,enlarging,club,silky,silky,gray,cinnamon,universal,orange,two,zone,black,solitary,urban,edible,13.453057800470017,23.89431894560104
79,convex,grooves,pink,yes,musty,free,distant,broad,gray,enlarging,rooted,fibrous,scaly,buff,red,universal,white,one,sheathing,black,scattered,woods,poisonous,8.874818242983572,3.8529241235684335
511,sunken,fibrous,red,no,foul,descending,distant,narrow,red,tapering,rhizomorphs,silky,smooth,pink,buff,universal,white,one,none,orange,clustered,waste,poisonous,6.740175322074018,10.811967462574618
614,flat,fibrous,brown,no,fishy,descending,close,narrow,black,tapering,cup,fibrous,silky,brown,brown,universal,orange,none,pendant,orange,solitary,woods,poisonous,6.317679126595143,12.285183229015722
752,bell,scaly,green,no,creosote,notched,crowded,broad,chocolate,enlarging,equal,scaly,fibrous,red,buff,universal,yellow,none,none,brown,numerous,leaves,edible,11.745359793449031,4.156993372712262
439,flat,scaly,white,no,creosote,descending,close,narrow,green,enlarging,cup,scaly,silky,buff,buff,partial,orange,one,evanescent,chocolate,abundant,meadows,poisonous,10.126282536033486,5.4931188849483386
593,convex,grooves,purple,yes,almond,descending,close,broad,pink,enlarging,equal,smooth,smooth,orange,cinnamon,partial,orange,one,evanescent,yellow,numerous,grasses,edible,13.7929798428628,15.75214887460266
817,conical,fibrous,red,no,almond,descending,distant,narrow,yellow,enlarging,bulbous,fibrous,fibrous,orange,white,universal,white,one,sheathing,yellow,abundant,meadows,poisonous,9.697784630499434,7.96165672416909
959,sunken,grooves,yellow,no,anise,descending,close,broad,red,tapering,rooted,scaly,silky,pink,red,universal,brown,two,none,yellow,numerous,meadows,edible,6.343263400792379,3.422321643768997
248,sunken,scaly,pink,no,fishy,attached,close,narrow,pink,enlarging,rooted,smooth,smooth,brown,brown,partial,orange,none,sheathing,orange,scattered,paths,edible,7.16468485274145,13.718178416948197
668,conical,scaly,buff,no,anise,free,distant,narrow,brown,tapering,club,silky,silky,yellow,pink,universal,white,two,none,white,abundant,woods,poisonous,8.365644943222494,18.881747685422454
68,convex,smooth,red,yes,anise,descending,close,narrow,purple,enlarging,equal,fibrous,silky,yellow,buff,partial,yellow,one,flaring,brown,solitary,leaves,edible,14.131635365095685,1.6930901288277984
203,conical,grooves,brown,yes,fishy,attached,distant,narrow,white,enlarging,cup,fibrous,scaly,brown,yellow,universal,white,one,evanescent,green,abundant,waste,poisonous,4.477326520947406,9.941357973767
308,flat,grooves,buff,no,anise,free,crowded,narrow,green,enlarging,missing,silky,smooth,brown,yellow,universal,brown,two,zone,buff,abundant,urban,edible,10.552409482655488,16.157494435803862
913,convex,fibrous,yellow,yes,none,attached,distant,narrow,black,tapering,equal,smooth,scaly,buff,orange,partial,orange,one,none,purple,clustered,grasses,poisonous,9.23471831485184,19.86244625840295
676,bell,scaly,buff,no,musty,free,crowded,broad,orange,tapering,rooted,silky,silky,white,cinnamon,universal,brown,one,zone,yellow,clustered,meadows,poisonous,5.109469695227865,6.931440526574735
676,bell,scaly,buff,no,musty,free,crowded,broad,orange,tapering,rooted,silky,silky,white,cinnamon,universal,brown,one,zone,yellow,clustered,meadows,poisonous,5.109469695227865,6.931440526574735
458,convex,scaly,yellow,yes,foul,notched,close,broad,purple,tapering,cup,smooth,smooth,red,gray,universal,orange,none,large,brown,several,waste,edible,10.821115455509654,8.641594186174949
894,sunken,fibrous,white,yes,none,descending,crowded,broad,black,tapering,club,fibrous,smooth,pink,cinnamon,partial,brown,one,none,green,clustered,meadows,poisonous,12.123425803292982,7.118137257744346
714,convex,scaly,pink,no,foul,attached,close,broad,gray,tapering,rooted,fibrous,silky,cinnamon,orange,partial,orange,none,none,yellow,clustered,woods,poisonous,12.086330008706824,23.642141587626256
702,flat,scaly,pink,no,fishy,attached,distant,narrow,brown,enlarging,cup,smooth,smooth,cinnamon,cinnamon,universal,white,two,sheathing,orange,numerous,paths,poisonous,4.20591621498392,2.718836856083268
223,convex,smooth,purple,yes,creosote,notched,close,narrow,yellow,enlarging,club,fibrous,silky,pink,buff,partial,orange,two,sheathing,buff,numerous,urban,edible,8.173811210133916,4.988929860059482
2,flat,smooth,brown,no,foul,attached,distant,broad,orange,enlarging,bulbous,silky,silky,brown,orange,partial,yellow,two,cobwebby,chocolate,several,waste,poisonous,3.628179978795524,9.636545699073306
647,bell,scaly,red,no,anise,notched,crowded,narrow,gray,enlarging,bulbous,scaly,smooth,cinnamon,red,partial,yellow,two,zone,chocolate,numerous,urban,edible,4.935594031422717,19.757665474544847
1061,bell,grooves,yellow,yes,fishy,attached,distant,narrow,buff,tapering,rooted,silky,smooth,cinnamon,buff,universal,yellow,one,none,white,clustered,paths,edible,5.020968198871668,17.16922355244496
491,bell,grooves,yellow,no,spicy,attached,distant,broad,orange,tapering,club,scaly,fibrous,orange,orange,universal,orange,one,zone,chocolate,scattered,grasses,poisonous,3.711205197233355,4.630025494223529
591,flat,smooth,buff,yes,almond,notched,close,narrow,chocolate,enlarging,missing,smooth,silky,buff,white,universal,brown,none,flaring,chocolate,abundant,urban,poisonous,2.745282879770766,24.912770128156826
721,conical,scaly,gray,yes,musty,descending,crowded,broad,green,enlarging,club,silky,fibrous,buff,gray,universal,yellow,one,evanescent,buff,solitary,urban,poisonous,10.72319040418044,22.954534897091413
84,convex,smooth,yellow,yes,almond,notched,crowded,broad,orange,enlarging,club,fibrous,silky,white,red,universal,white,none,none,purple,several,leaves,poisonous,13.377906846018936,4.774864728651574
521,flat,scaly,gray,no,foul,descending,close,broad,gray,enlarging,missing,fibrous,silky,cinnamon,white,universal,yellow,one,large,chocolate,solitary,urban,edible,6.701189690011258,10.117883630903016
45,conical,fibrous,purple,yes,musty,notched,distant,narrow,chocolate,tapering,club,silky,scaly,red,cinnamon,partial,yellow,one,flaring,yellow,clustered,urban,poisonous,9.088349232890268,14.836243517948148
902,sunken,scaly,yellow,yes,almond,free,crowded,broad,pink,tapering,missing,fibrous,scaly,brown,pink,universal,white,one,sheathing,yellow,several,meadows,edible,10.116037657449844,16.885473230769907
882,convex,grooves,brown,yes,spicy,notched,close,broad,orange,enlarging,missing,fibrous,silky,yellow,gray,partial,orange,none,large,black,several,paths,poisonous,4.130607676252145,17.644135592473067
381,conical,fibrous,buff,no,none,descending,distant,broad,yellow,enlarging,bulbous,scaly,fibrous,cinnamon,cinnamon,partial,yellow,one,evanescent,purple,scattered,meadows,edible,2.0,19.92833108809196
1178,sunken,scaly,gray,yes,pungent,free,crowded,narrow,purple,enlarging,club,fibrous,fibrous,white,yellow,universal,white,none,large,black,abundant,grasses,edible,8.250044578074343,5.527331578677696
1003,conical,smooth,brown,no,almond,attached,close,narrow,chocolate,enlarging,equal,silky,scaly,yellow,brown,partial,orange,one,large,white,several,waste,edible,6.940618505550738,23.50730532136619
410,flat,grooves,buff,yes,fishy,notched,crowded,narrow,purple,tapering,equal,silky,smooth,red,brown,partial,yellow,two,pendant,yellow,clustered,waste,edible,14.240364710926237,15.216397230122524
898,convex,scaly,brown,no,musty,attached,close,narrow,white,enlarging,equal,smooth,fibrous,white,cinnamon,universal,yellow,none,pendant,white,several,urban,edible,2.07878394009537,16.765546756816683
823,sunken,fibrous,gray,no,fishy,attached,close,broad,gray,tapering,rooted,smooth,fibrous,red,red,universal,yellow,one,flaring,black,numerous,urban,poisonous,9.899895063075936,5.812192641891939
79,convex,grooves,pink,yes,musty,free,distant,broad,gray,enlarging,rooted,fibrous,scaly,buff,red,universal,white,one,sheathing,black,scattered,woods,poisonous,8.874818242983572,3.8529241235684335
1022,bell,grooves,buff,no,musty,descending,close,broad,red,enlarging,equal,silky,smooth,orange,orange,universal,brown,none,sheathing,green,scattered,waste,poisonous,8.053422083058512,24.938622172274297
840,sunken,scaly,yellow,yes,creosote,notched,crowded,broad,white,enlarging,club,scaly,fibrous,red,white,universal,orange,two,large,green,solitary,waste,poisonous,5.129125130297311,19.97857757025999
143,convex,smooth,white,yes,creosote,free,distant,narrow,gray,tapering,bulbous,smooth,silky,gray,pink,partial,brown,none,zone,purple,solitary,woods,poisonous,12.463951956494387,21.224973861659656
290,bell,scaly,buff,no,pungent,notched,distant,narrow,purple,tapering,bulbous,fibrous,scaly,brown,pink,partial,brown,none,zone,buff,clustered,leaves,poisonous,14.836180368493965,15.340147221531003
335,flat,fibrous,gray,yes,none,free,crowded,narrow,gray,enlarging,cup,smooth,silky,brown,pink,partial,orange,two,sheathing,brown,abundant,leaves,edible,6.807816822865032,3.679356392958279
735,conical,scaly,gray,no,anise,descending,distant,broad,brown,tapering,missing,scaly,smooth,gray,brown,universal,brown,none,cobwebby,yellow,numerous,grasses,poisonous,7.508966671864984,17.83256930204647
1198,sunken,smooth,white,no,anise,attached,crowded,broad,black,tapering,bulbous,scaly,scaly,orange,red,partial,brown,two,sheathing,black,solitary,woods,edible,13.214006547563969,14.54917131375692
1119,sunken,scaly,gray,no,fishy,notched,close,broad,gray,enlarging,club,silky,smooth,red,brown,universal,orange,none,none,chocolate,several,grasses,poisonous,4.589229745648499,17.3736222455953
1156,sunken,smooth,gray,yes,none,descending,distant,broad,red,tapering,bulbous,silky,silky,gray,gray,partial,yellow,one,sheathing,purple,scattered,leaves,poisonous,13.62231954584637,9.67998322990174
